exp,dataset,variant,seed,cond,metric,value
B,fakeddit_real_lcc,robust,2,all,flip_rate_refit,0.2719594594594595
B,fakeddit_real_lcc,robust,2,all,flip_rate_seed_noise,0.006756756756756757
B,fakeddit_real_lcc,robust,2,content_sensitivity,auc_flip,0.7278033174330965
B,fakeddit_real_lcc,robust,2,content_sensitivity,spearman_flip,0.35114068603055204
B,fakeddit_real_lcc,robust,2,content_flip_margin,auc_flip,0.8660489112420918
B,fakeddit_real_lcc,robust,2,content_flip_margin,spearman_flip,0.5642352677854839
B,fakeddit_real_lcc,robust,2,alpha,auc_flip,0.543881771411278
B,fakeddit_real_lcc,robust,2,alpha,spearman_flip,0.06764029388229631
B,fakeddit_real_lcc,robust,2,normshare,auc_flip,0.5438457436843395
B,fakeddit_real_lcc,robust,2,normshare,spearman_flip,0.0675847247982258
B,fakeddit_real_lcc,robust,2,structure_sensitivity_neg,auc_flip,0.8381634505915754
B,fakeddit_real_lcc,robust,2,structure_sensitivity_neg,spearman_flip,0.5212520492203017
B,fakeddit_real_lcc,robust,2,intervention_flip,agreement,0.8243243243243243
B,fakeddit_real_lcc,robust,2,intervention_flip,precision,0.9014084507042254
B,fakeddit_real_lcc,robust,2,intervention_flip,recall,0.39751552795031053
B,fakeddit_real_lcc,robust,2,all,mean_content_sensitivity,0.273128071972309
B,fakeddit_real_lcc,robust,2,all,mean_structure_sensitivity,0.39564364845460653
_,fakeddit_real_lcc,robust,2,core|fakeddit_real_lcc|robust|2,_done,1.14
A,fakeddit_real_lcc,robust,3,nbr,n_rules,6.0
A,fakeddit_real_lcc,robust,3,nbr,coverage,0.9949324324324325
A,fakeddit_real_lcc,robust,3,nbr,fidelity,0.9459459459459459
A,fakeddit_real_lcc,robust,3,nbr,precision_covered,0.9507640067911715
A,fakeddit_real_lcc,robust,3,nbr,majority,0.28209459459459457
A,fakeddit_real_lcc,robust,3,nbr,fidelity_with_fallback,0.9476351351351351
A,fakeddit_real_lcc,robust,3,old,fidelity,0.3158783783783784
A,fakeddit_real_lcc,robust,3,old,n_rules,5.0
A,fakeddit_real_lcc,robust,3,curve|r1,fidelity,0.28040540540540543
A,fakeddit_real_lcc,robust,3,curve|r1,coverage,0.32432432432432434
A,fakeddit_real_lcc,robust,3,curve|r2,fidelity,0.535472972972973
A,fakeddit_real_lcc,robust,3,curve|r2,coverage,0.5912162162162162
A,fakeddit_real_lcc,robust,3,curve|r3,fidelity,0.6841216216216216
A,fakeddit_real_lcc,robust,3,curve|r3,coverage,0.7398648648648649
A,fakeddit_real_lcc,robust,3,curve|r4,fidelity,0.7584459459459459
A,fakeddit_real_lcc,robust,3,curve|r4,coverage,0.8074324324324325
A,fakeddit_real_lcc,robust,3,curve|r5,fidelity,0.856418918918919
A,fakeddit_real_lcc,robust,3,curve|r5,coverage,0.9054054054054054
A,fakeddit_real_lcc,robust,3,curve|r6,fidelity,0.9459459459459459
A,fakeddit_real_lcc,robust,3,curve|r6,coverage,0.9949324324324325
A,fakeddit_real_lcc,robust,3,tree|L2,train,0.5371621621621622
A,fakeddit_real_lcc,robust,3,tree|L2,cv,0.5370744908132744
A,fakeddit_real_lcc,robust,3,tree|L3,train,0.6841216216216216
A,fakeddit_real_lcc,robust,3,tree|L3,cv,0.684090585386697
A,fakeddit_real_lcc,robust,3,tree|L4,train,0.7820945945945946
A,fakeddit_real_lcc,robust,3,tree|L4,cv,0.7702179176755447
A,fakeddit_real_lcc,robust,3,tree|L6,train,0.9493243243243243
A,fakeddit_real_lcc,robust,3,tree|L6,cv,0.9493519441674975
A,fakeddit_real_lcc,robust,3,tree|L8,train,0.964527027027027
A,fakeddit_real_lcc,robust,3,tree|L8,cv,0.9459621136590229
A,fakeddit_real_lcc,robust,3,tree|L12,train,0.9746621621621622
A,fakeddit_real_lcc,robust,3,tree|L12,cv,0.9611878649764991
A,fakeddit_real_lcc,robust,3,tree|L16,train,0.9780405405405406
A,fakeddit_real_lcc,robust,3,tree|L16,cv,0.9679390400227887
A,fakeddit_real_lcc,robust,3,tree|L24,train,0.9915540540540541
A,fakeddit_real_lcc,robust,3,tree|L24,cv,0.976370887337986
B,fakeddit_real_lcc,robust,3,all,n_with_content,592
B,fakeddit_real_lcc,robust,3,all,n_nodes,592
B,fakeddit_real_lcc,robust,3,all,refit_fallback,0
B,fakeddit_real_lcc,robust,3,all,flip_rate_refit,0.27871621621621623
B,fakeddit_real_lcc,robust,3,all,flip_rate_seed_noise,0.0033783783783783786
B,fakeddit_real_lcc,robust,3,content_sensitivity,auc_flip,0.7368249237101696
B,fakeddit_real_lcc,robust,3,content_sensitivity,spearman_flip,0.36783483146772694
B,fakeddit_real_lcc,robust,3,content_flip_margin,auc_flip,0.8804059328649494
B,fakeddit_real_lcc,robust,3,content_flip_margin,spearman_flip,0.5908438605724902
B,fakeddit_real_lcc,robust,3,alpha,auc_flip,0.5925271449861613
B,fakeddit_real_lcc,robust,3,alpha,spearman_flip,0.1437125956409142
B,fakeddit_real_lcc,robust,3,normshare,auc_flip,0.5924916613441202
B,fakeddit_real_lcc,robust,3,normshare,spearman_flip,0.14365740788465692
B,fakeddit_real_lcc,robust,3,structure_sensitivity_neg,auc_flip,0.8525299836775246
B,fakeddit_real_lcc,robust,3,structure_sensitivity_neg,spearman_flip,0.5475471293386274
B,fakeddit_real_lcc,robust,3,intervention_flip,agreement,0.8175675675675675
B,fakeddit_real_lcc,robust,3,intervention_flip,precision,0.8904109589041096
B,fakeddit_real_lcc,robust,3,intervention_flip,recall,0.3939393939393939
B,fakeddit_real_lcc,robust,3,all,mean_content_sensitivity,0.2719903239549001
B,fakeddit_real_lcc,robust,3,all,mean_structure_sensitivity,0.3959408602018359
_,fakeddit_real_lcc,robust,3,core|fakeddit_real_lcc|robust|3,_done,1.23
A,fakeddit_real_lcc,robust,4,nbr,n_rules,6.0
A,fakeddit_real_lcc,robust,4,nbr,coverage,0.9983108108108109
A,fakeddit_real_lcc,robust,4,nbr,fidelity,0.9459459459459459
A,fakeddit_real_lcc,robust,4,nbr,precision_covered,0.9475465313028765
A,fakeddit_real_lcc,robust,4,nbr,majority,0.28547297297297297
A,fakeddit_real_lcc,robust,4,nbr,fidelity_with_fallback,0.9459459459459459
A,fakeddit_real_lcc,robust,4,old,fidelity,0.32094594594594594
A,fakeddit_real_lcc,robust,4,old,n_rules,5.0
A,fakeddit_real_lcc,robust,4,curve|r1,fidelity,0.28378378378378377
A,fakeddit_real_lcc,robust,4,curve|r1,coverage,0.32432432432432434
A,fakeddit_real_lcc,robust,4,curve|r2,fidelity,0.5388513513513513
A,fakeddit_real_lcc,robust,4,curve|r2,coverage,0.5912162162162162
A,fakeddit_real_lcc,robust,4,curve|r3,fidelity,0.6875
A,fakeddit_real_lcc,robust,4,curve|r3,coverage,0.7398648648648649
A,fakeddit_real_lcc,robust,4,curve|r4,fidelity,0.7584459459459459
A,fakeddit_real_lcc,robust,4,curve|r4,coverage,0.8108108108108109
A,fakeddit_real_lcc,robust,4,curve|r5,fidelity,0.856418918918919
A,fakeddit_real_lcc,robust,4,curve|r5,coverage,0.9087837837837838
A,fakeddit_real_lcc,robust,4,curve|r6,fidelity,0.9459459459459459
A,fakeddit_real_lcc,robust,4,curve|r6,coverage,0.9983108108108109
A,fakeddit_real_lcc,robust,4,tree|L2,train,0.5405405405405406
A,fakeddit_real_lcc,robust,4,tree|L2,cv,0.5405070502777383
A,fakeddit_real_lcc,robust,4,tree|L3,train,0.6875
A,fakeddit_real_lcc,robust,4,tree|L3,cv,0.685742771684945
A,fakeddit_real_lcc,robust,4,tree|L4,train,0.785472972972973
A,fakeddit_real_lcc,robust,4,tree|L4,cv,0.7516165788349238
A,fakeddit_real_lcc,robust,4,tree|L6,train,0.9527027027027027
A,fakeddit_real_lcc,robust,4,tree|L6,cv,0.9509898874804159
A,fakeddit_real_lcc,robust,4,tree|L8,train,0.9679054054054054
A,fakeddit_real_lcc,robust,4,tree|L8,cv,0.9543654750035607
A,fakeddit_real_lcc,robust,4,tree|L12,train,0.9746621621621622
A,fakeddit_real_lcc,robust,4,tree|L12,cv,0.9628400512747473
A,fakeddit_real_lcc,robust,4,tree|L16,train,0.981418918918919
A,fakeddit_real_lcc,robust,4,tree|L16,cv,0.9594787067369321
A,fakeddit_real_lcc,robust,4,tree|L24,train,0.9915540540540541
A,fakeddit_real_lcc,robust,4,tree|L24,cv,0.971286141575274
B,fakeddit_real_lcc,robust,4,all,n_with_content,592
B,fakeddit_real_lcc,robust,4,all,n_nodes,592
B,fakeddit_real_lcc,robust,4,all,refit_fallback,0
B,fakeddit_real_lcc,robust,4,all,flip_rate_refit,0.27533783783783783
B,fakeddit_real_lcc,robust,4,all,flip_rate_seed_noise,0.0033783783783783786
B,fakeddit_real_lcc,robust,4,content_sensitivity,auc_flip,0.742374190226951
B,fakeddit_real_lcc,robust,4,content_sensitivity,spearman_flip,0.3750406608869392
B,fakeddit_real_lcc,robust,4,content_flip_margin,auc_flip,0.8538332832811361
B,fakeddit_real_lcc,robust,4,content_flip_margin,spearman_flip,0.547508248635283
B,fakeddit_real_lcc,robust,4,alpha,auc_flip,0.5931113875899152
B,fakeddit_real_lcc,robust,4,alpha,spearman_flip,0.1440771168040841
B,fakeddit_real_lcc,robust,4,normshare,auc_flip,0.5930756360204212
B,fakeddit_real_lcc,robust,4,normshare,spearman_flip,0.14402172117784137
B,fakeddit_real_lcc,robust,4,structure_sensitivity_neg,auc_flip,0.8442947645401634
B,fakeddit_real_lcc,robust,4,structure_sensitivity_neg,spearman_flip,0.5327487052649796
B,fakeddit_real_lcc,robust,4,intervention_flip,agreement,0.8226351351351351
B,fakeddit_real_lcc,robust,4,intervention_flip,precision,0.9027777777777778
B,fakeddit_real_lcc,robust,4,intervention_flip,recall,0.3987730061349693
B,fakeddit_real_lcc,robust,4,all,mean_content_sensitivity,0.27662034825219173
B,fakeddit_real_lcc,robust,4,all,mean_structure_sensitivity,0.3982568868201289
_,fakeddit_real_lcc,robust,4,core|fakeddit_real_lcc|robust|4,_done,1.27
A,pheme,default,0,nbr,n_rules,9.0
A,pheme,default,0,nbr,coverage,0.9745
A,pheme,default,0,nbr,fidelity,0.9725
A,pheme,default,0,nbr,precision_covered,0.9979476654694716
A,pheme,default,0,nbr,majority,0.191
A,pheme,default,0,nbr,fidelity_with_fallback,0.995
A,pheme,default,0,old,fidelity,0.191
A,pheme,default,0,old,n_rules,1.0
A,pheme,default,0,curve|r1,fidelity,0.191
A,pheme,default,0,curve|r1,coverage,0.191
A,pheme,default,0,curve|r2,fidelity,0.3305
A,pheme,default,0,curve|r2,coverage,0.332
A,pheme,default,0,curve|r3,fidelity,0.4505
A,pheme,default,0,curve|r3,coverage,0.453
A,pheme,default,0,curve|r4,fidelity,0.567
A,pheme,default,0,curve|r4,coverage,0.5695
A,pheme,default,0,curve|r5,fidelity,0.6815
A,pheme,default,0,curve|r5,coverage,0.684
A,pheme,default,0,curve|r6,fidelity,0.788
A,pheme,default,0,curve|r6,coverage,0.7905
A,pheme,default,0,curve|r7,fidelity,0.88
A,pheme,default,0,curve|r7,coverage,0.882
A,pheme,default,0,curve|r8,fidelity,0.956
A,pheme,default,0,curve|r8,coverage,0.9585
A,pheme,default,0,curve|r9,fidelity,0.9725
A,pheme,default,0,curve|r9,coverage,0.9745
A,pheme,default,0,tree|L2,train,0.3315
A,pheme,default,0,tree|L2,cv,0.3315
A,pheme,default,0,tree|L3,train,0.4505
A,pheme,default,0,tree|L3,cv,0.43150000000000005
A,pheme,default,0,tree|L4,train,0.5665
A,pheme,default,0,tree|L4,cv,0.5395
A,pheme,default,0,tree|L6,train,0.795
A,pheme,default,0,tree|L6,cv,0.7755000000000001
A,pheme,default,0,tree|L8,train,0.9785
A,pheme,default,0,tree|L8,cv,0.9775
A,pheme,default,0,tree|L12,train,0.998
A,pheme,default,0,tree|L12,cv,0.994
A,pheme,default,0,tree|L16,train,0.998
A,pheme,default,0,tree|L16,cv,0.994
A,pheme,default,0,tree|L24,train,0.998
A,pheme,default,0,tree|L24,cv,0.994
B,pheme,default,0,all,n_with_content,2000
B,pheme,default,0,all,n_nodes,2000
B,pheme,default,0,all,refit_fallback,0
B,pheme,default,0,all,flip_rate_refit,0.1505
B,pheme,default,0,all,flip_rate_seed_noise,0.652
B,pheme,default,0,content_sensitivity,auc_flip,0.16281807355900188
B,pheme,default,0,content_sensitivity,spearman_flip,-0.41764271144346404
B,pheme,default,0,content_flip_margin,auc_flip,0.8204220188150544
B,pheme,default,0,content_flip_margin,spearman_flip,0.3968857249680764
B,pheme,default,0,alpha,auc_flip,nan
B,pheme,default,0,alpha,spearman_flip,nan
B,pheme,default,0,normshare,auc_flip,0.49259775635071634
B,pheme,default,0,normshare,spearman_flip,-0.009168680114236974
B,pheme,default,0,structure_sensitivity_neg,auc_flip,0.8637971525169191
B,pheme,default,0,structure_sensitivity_neg,spearman_flip,0.4506090563900751
B,pheme,default,0,intervention_flip,agreement,0.851
B,pheme,default,0,intervention_flip,precision,1.0
B,pheme,default,0,intervention_flip,recall,0.009966777408637873
B,pheme,default,0,all,mean_content_sensitivity,0.0481158389901754
B,pheme,default,0,all,mean_structure_sensitivity,0.5474514160177542
_,pheme,default,0,core|pheme|default|0,_done,8.06
A,pheme,default,3,nbr,n_rules,9.0
A,pheme,default,3,nbr,coverage,0.9735
A,pheme,default,3,nbr,fidelity,0.9695
A,pheme,default,3,nbr,precision_covered,0.9958911145351823
A,pheme,default,3,nbr,majority,0.167
A,pheme,default,3,nbr,fidelity_with_fallback,0.9915
A,pheme,default,3,old,fidelity,0.167
A,pheme,default,3,old,n_rules,1.0
A,pheme,default,3,curve|r1,fidelity,0.167
A,pheme,default,3,curve|r1,coverage,0.167
A,pheme,default,3,curve|r2,fidelity,0.2895
A,pheme,default,3,curve|r2,coverage,0.291
A,pheme,default,3,curve|r3,fidelity,0.4105
A,pheme,default,3,curve|r3,coverage,0.4125
A,pheme,default,3,curve|r4,fidelity,0.5285
A,pheme,default,3,curve|r4,coverage,0.531
A,pheme,default,3,curve|r5,fidelity,0.633
A,pheme,default,3,curve|r5,coverage,0.637
A,pheme,default,3,curve|r6,fidelity,0.733
A,pheme,default,3,curve|r6,coverage,0.739
A,pheme,default,3,curve|r7,fidelity,0.8285
A,pheme,default,3,curve|r7,coverage,0.834
A,pheme,default,3,curve|r8,fidelity,0.907
A,pheme,default,3,curve|r8,coverage,0.9125
A,pheme,default,3,curve|r9,fidelity,0.9695
A,pheme,default,3,curve|r9,coverage,0.9735
A,pheme,default,3,tree|L2,train,0.293
A,pheme,default,3,tree|L2,cv,0.2815
A,pheme,default,3,tree|L3,train,0.414
A,pheme,default,3,tree|L3,cv,0.3965
A,pheme,default,3,tree|L4,train,0.5365
A,pheme,default,3,tree|L4,cv,0.522
A,pheme,default,3,tree|L6,train,0.755
A,pheme,default,3,tree|L6,cv,0.7494999999999999
A,pheme,default,3,tree|L8,train,0.93
A,pheme,default,3,tree|L8,cv,0.9260000000000002
A,pheme,default,3,tree|L12,train,0.9945
A,pheme,default,3,tree|L12,cv,0.9905000000000002
A,pheme,default,3,tree|L16,train,0.9945
A,pheme,default,3,tree|L16,cv,0.9905000000000002
A,pheme,default,3,tree|L24,train,0.9945
A,pheme,default,3,tree|L24,cv,0.9905000000000002
B,pheme,default,3,all,n_with_content,2000
B,pheme,default,3,all,n_nodes,2000
B,pheme,default,3,all,refit_fallback,0
B,pheme,default,3,all,flip_rate_refit,0.282
B,pheme,default,3,all,flip_rate_seed_noise,0.6805
B,pheme,default,3,content_sensitivity,auc_flip,0.2613383808451372
B,pheme,default,3,content_sensitivity,spearman_flip,-0.3720146445456453
B,pheme,default,3,content_flip_margin,auc_flip,0.7180604120982239
B,pheme,default,3,content_flip_margin,spearman_flip,0.33990431594162607
B,pheme,default,3,alpha,auc_flip,nan
B,pheme,default,3,alpha,spearman_flip,nan
B,pheme,default,3,normshare,auc_flip,0.4137928692783342
B,pheme,default,3,normshare,spearman_flip,-0.13437653096703964
B,pheme,default,3,structure_sensitivity_neg,auc_flip,0.7667464292064244
B,pheme,default,3,structure_sensitivity_neg,spearman_flip,0.4157919440697604
B,pheme,default,3,intervention_flip,agreement,0.723
B,pheme,default,3,intervention_flip,precision,0.6923076923076923
B,pheme,default,3,intervention_flip,recall,0.031914893617021274
B,pheme,default,3,all,mean_content_sensitivity,0.048861813687829186
B,pheme,default,3,all,mean_structure_sensitivity,0.5672468343533521
_,pheme,default,3,core|pheme|default|3,_done,9.12
A,pheme,robust,0,nbr,n_rules,9.0
A,pheme,robust,0,nbr,coverage,0.973
A,pheme,robust,0,nbr,fidelity,0.9715
A,pheme,robust,0,nbr,precision_covered,0.9984583761562179
A,pheme,robust,0,nbr,majority,0.191
A,pheme,robust,0,nbr,fidelity_with_fallback,0.9945
A,pheme,robust,0,old,fidelity,0.191
A,pheme,robust,0,old,n_rules,1.0
A,pheme,robust,0,curve|r1,fidelity,0.191
A,pheme,robust,0,curve|r1,coverage,0.191
A,pheme,robust,0,curve|r2,fidelity,0.3385
A,pheme,robust,0,curve|r2,coverage,0.3405
A,pheme,robust,0,curve|r3,fidelity,0.4585
A,pheme,robust,0,curve|r3,coverage,0.4615
A,pheme,robust,0,curve|r4,fidelity,0.575
A,pheme,robust,0,curve|r4,coverage,0.578
A,pheme,robust,0,curve|r5,fidelity,0.6895
A,pheme,robust,0,curve|r5,coverage,0.6925
A,pheme,robust,0,curve|r6,fidelity,0.7975
A,pheme,robust,0,curve|r6,coverage,0.799
A,pheme,robust,0,curve|r7,fidelity,0.904
A,pheme,robust,0,curve|r7,coverage,0.9055
A,pheme,robust,0,curve|r8,fidelity,0.971
A,pheme,robust,0,curve|r8,coverage,0.9725
A,pheme,robust,0,curve|r9,fidelity,0.9715
A,pheme,robust,0,curve|r9,coverage,0.973
A,pheme,robust,0,tree|L2,train,0.3385
A,pheme,robust,0,tree|L2,cv,0.33849999999999997
A,pheme,robust,0,tree|L3,train,0.4695
A,pheme,robust,0,tree|L3,cv,0.46950000000000003
A,pheme,robust,0,tree|L4,train,0.5885
A,pheme,robust,0,tree|L4,cv,0.576
A,pheme,robust,0,tree|L6,train,0.8195
A,pheme,robust,0,tree|L6,cv,0.8180000000000002
A,pheme,robust,0,tree|L8,train,0.9945
A,pheme,robust,0,tree|L8,cv,0.9925
A,pheme,robust,0,tree|L12,train,0.997
A,pheme,robust,0,tree|L12,cv,0.9935
A,pheme,robust,0,tree|L16,train,0.9975
A,pheme,robust,0,tree|L16,cv,0.994
A,pheme,robust,0,tree|L24,train,0.9975
A,pheme,robust,0,tree|L24,cv,0.994
B,pheme,robust,0,all,n_with_content,2000
B,pheme,robust,0,all,n_nodes,2000
B,pheme,robust,0,all,refit_fallback,0
B,pheme,robust,0,all,flip_rate_refit,0.194
B,pheme,robust,0,all,flip_rate_seed_noise,0.6615
B,pheme,robust,0,content_sensitivity,auc_flip,0.1736572996341869
B,pheme,robust,0,content_sensitivity,spearman_flip,-0.44702618799954535
B,pheme,robust,0,content_flip_margin,auc_flip,0.7947529482489575
B,pheme,robust,0,content_flip_margin,spearman_flip,0.40375667736474186
B,pheme,robust,0,alpha,auc_flip,nan
B,pheme,robust,0,alpha,spearman_flip,nan
B,pheme,robust,0,normshare,auc_flip,0.4734753523829014
B,pheme,robust,0,normshare,spearman_flip,-0.03633378975136371
B,pheme,robust,0,structure_sensitivity_neg,auc_flip,0.8226541915018802
B,pheme,robust,0,structure_sensitivity_neg,spearman_flip,0.44197569218316424
B,pheme,robust,0,intervention_flip,agreement,0.812
B,pheme,robust,0,intervention_flip,precision,0.875
B,pheme,robust,0,intervention_flip,recall,0.03608247422680412
B,pheme,robust,0,all,mean_content_sensitivity,0.08709138674679885
B,pheme,robust,0,all,mean_structure_sensitivity,0.5022619531985932
_,pheme,robust,0,core|pheme|robust|0,_done,0.92
A,pheme,robust,1,nbr,n_rules,8.0
A,pheme,robust,1,nbr,coverage,0.9655
A,pheme,robust,1,nbr,fidelity,0.95
A,pheme,robust,1,nbr,precision_covered,0.983946141895391
A,pheme,robust,1,nbr,majority,0.1905
A,pheme,robust,1,nbr,fidelity_with_fallback,0.973
A,pheme,robust,1,old,fidelity,0.1905
A,pheme,robust,1,old,n_rules,1.0
A,pheme,robust,1,curve|r1,fidelity,0.186
A,pheme,robust,1,curve|r1,coverage,0.1955
A,pheme,robust,1,curve|r2,fidelity,0.334
A,pheme,robust,1,curve|r2,coverage,0.3485
A,pheme,robust,1,curve|r3,fidelity,0.4525
A,pheme,robust,1,curve|r3,coverage,0.4665
A,pheme,robust,1,curve|r4,fidelity,0.576
A,pheme,robust,1,curve|r4,coverage,0.59
A,pheme,robust,1,curve|r5,fidelity,0.675
A,pheme,robust,1,curve|r5,coverage,0.691
A,pheme,robust,1,curve|r6,fidelity,0.775
A,pheme,robust,1,curve|r6,coverage,0.792
A,pheme,robust,1,curve|r7,fidelity,0.865
A,pheme,robust,1,curve|r7,coverage,0.882
A,pheme,robust,1,curve|r8,fidelity,0.95
A,pheme,robust,1,curve|r8,coverage,0.9655
A,pheme,robust,1,tree|L2,train,0.3305
A,pheme,robust,1,tree|L2,cv,0.3315
A,pheme,robust,1,tree|L3,train,0.453
A,pheme,robust,1,tree|L3,cv,0.4465
A,pheme,robust,1,tree|L4,train,0.575
A,pheme,robust,1,tree|L4,cv,0.5755000000000001
A,pheme,robust,1,tree|L6,train,0.793
A,pheme,robust,1,tree|L6,cv,0.7775000000000001
A,pheme,robust,1,tree|L8,train,0.979
A,pheme,robust,1,tree|L8,cv,0.974
A,pheme,robust,1,tree|L12,train,0.981
A,pheme,robust,1,tree|L12,cv,0.975
A,pheme,robust,1,tree|L16,train,0.982
A,pheme,robust,1,tree|L16,cv,0.974
A,pheme,robust,1,tree|L24,train,0.982
A,pheme,robust,1,tree|L24,cv,0.9734999999999999
B,pheme,robust,1,all,n_with_content,2000
B,pheme,robust,1,all,n_nodes,2000
B,pheme,robust,1,all,refit_fallback,0
B,pheme,robust,1,all,flip_rate_refit,0.1325
B,pheme,robust,1,all,flip_rate_seed_noise,0.642
B,pheme,robust,1,content_sensitivity,auc_flip,0.22442934043825785
B,pheme,robust,1,content_sensitivity,spearman_flip,-0.3236430863160497
B,pheme,robust,1,content_flip_margin,auc_flip,0.8326485781088575
B,pheme,robust,1,content_flip_margin,spearman_flip,0.3906802043668333
B,pheme,robust,1,alpha,auc_flip,nan
B,pheme,robust,1,alpha,spearman_flip,nan
B,pheme,robust,1,normshare,auc_flip,0.43671469740634006
B,pheme,robust,1,normshare,spearman_flip,-0.07432556709080915
B,pheme,robust,1,structure_sensitivity_neg,auc_flip,0.7992104833886141
B,pheme,robust,1,structure_sensitivity_neg,spearman_flip,0.35140842851095594
B,pheme,robust,1,intervention_flip,agreement,0.8845
B,pheme,robust,1,intervention_flip,precision,0.8541666666666666
B,pheme,robust,1,intervention_flip,recall,0.15471698113207547
B,pheme,robust,1,all,mean_content_sensitivity,0.07948884391670194
B,pheme,robust,1,all,mean_structure_sensitivity,0.4916132948949115
_,pheme,robust,1,core|pheme|robust|1,_done,1.11
