method,dataset,seed,k_used,modularity,onmi,onmi_hard,ari,f1,extra,error,secs
diag,fakeddit@r0.25,1,10,nan,nan,nan,nan,nan,"{""n_nodes"": 1200, ""k"": 10, ""max_cluster_frac"": 0.5675, ""min_cluster_frac"": 0.0, ""n_empty"": 4, ""sizes_top3"": [681, 510, 6], ""umax_mean"": 0.10002003725653003, ""umax_q10"": 0.10000417976093184, ""umax_q90"": 0.10003823262260027, ""frac_umax_lt_0p3"": 1.0, ""one_over_k"": 0.1, ""comms_per_node"": 1.0, ""frac_in_half_or_more"": 0.0, ""pred_comm_frac_top"": 0.5675, ""pred_comm_frac_med"": 0.0008333333333333334, ""fcm_obj"": 361.62968186840715, ""fcm_iters"": 17, ""center_min_dist"": 5.34878293838746e-06, ""center_mean_dist"": 0.00012958331031469067, ""within_rms"": 0.9761572793698885, ""center_sep_ratio"": 5.479427394973309e-06, ""alpha_mean"": 0.5813879962783927, ""conf_mean"": 0.6162685661119895, ""frac_both"": 0.9525, ""var_content_w"": 0.5350085086777767, ""var_struct_w"": 0.41796936884778235, ""var_share_content"": 0.5614070602209402, ""pdist_content_w"": 1.0249263411187959, ""pdist_struct_w"": 0.8847279590742188, ""cca_dim"": 8, ""eta2_content_w"": 0.1427680285089579, ""eta2_struct_w"": 0.19992571050488073, ""eta2_fused"": 0.16783698428647267, ""eta2_content_raw"": 0.1430631816113034, ""eta2_struct_raw"": 0.20318939277504644}",,2.3
diag,fakeddit@r0.25,2,10,nan,nan,nan,nan,nan,"{""n_nodes"": 1200, ""k"": 10, ""max_cluster_frac"": 0.42833333333333334, ""min_cluster_frac"": 0.0, ""n_empty"": 5, ""sizes_top3"": [514, 377, 307], ""umax_mean"": 0.10002253084160932, ""umax_q10"": 0.10000433352643201, ""umax_q90"": 0.10005076945572801, ""frac_umax_lt_0p3"": 1.0, ""one_over_k"": 0.1, ""comms_per_node"": 1.0, ""frac_in_half_or_more"": 0.0, ""pred_comm_frac_top"": 0.42833333333333334, ""pred_comm_frac_med"": 0.0004166666666666667, ""fcm_obj"": 361.9543503485979, ""fcm_iters"": 17, ""center_min_dist"": 1.266737970258176e-06, ""center_mean_dist"": 0.00015991997692086737, ""within_rms"": 0.9765895011364871, ""center_sep_ratio"": 1.2971038177071709e-06, ""alpha_mean"": 0.5840503028762597, ""conf_mean"": 0.6200718612517995, ""frac_both"": 0.9525, ""var_content_w"": 0.5382690886699999, ""var_struct_w"": 0.4155643605658918, ""var_share_content"": 0.5643218835538202, ""pdist_content_w"": 1.0095843551595451, ""pdist_struct_w"": 0.8982895718335663, ""cca_dim"": 8, ""eta2_content_w"": 0.1453511194349077, ""eta2_struct_w"": 0.18239015852399862, ""eta2_fused"": 0.16148821822019738, ""eta2_content_raw"": 0.14598715197905524, ""eta2_struct_raw"": 0.18267760564820956}",,2.38
diag,fakeddit@r0.25,0,10,nan,nan,nan,nan,nan,"{""n_nodes"": 1200, ""k"": 10, ""max_cluster_frac"": 0.5583333333333333, ""min_cluster_frac"": 0.0, ""n_empty"": 5, ""sizes_top3"": [670, 526, 2], ""umax_mean"": 0.10002775206088718, ""umax_q10"": 0.10000476080518075, ""umax_q90"": 0.1000632615425806, ""frac_umax_lt_0p3"": 1.0, ""one_over_k"": 0.1, ""comms_per_node"": 1.0, ""frac_in_half_or_more"": 0.0, ""pred_comm_frac_top"": 0.5583333333333333, ""pred_comm_frac_med"": 0.0004166666666666667, ""fcm_obj"": 361.69218350713174, ""fcm_iters"": 17, ""center_min_dist"": 2.9372926931210362e-06, ""center_mean_dist"": 0.00017888563071179127, ""within_rms"": 0.9762231281074515, ""center_sep_ratio"": 3.008833337940262e-06, ""alpha_mean"": 0.5795769030158964, ""conf_mean"": 0.6136812900227092, ""frac_both"": 0.9525, ""var_content_w"": 0.5330536929435283, ""var_struct_w"": 0.4200888820023864, ""var_share_content"": 0.5592591359936017, ""pdist_content_w"": 1.0144763155554153, ""pdist_struct_w"": 0.8967126295730885, ""cca_dim"": 8, ""eta2_content_w"": 0.152801792763522, ""eta2_struct_w"": 0.1836098551769226, ""eta2_fused"": 0.16638016480994913, ""eta2_content_raw"": 0.1530747234888604, ""eta2_struct_raw"": 0.1851695486715289}",,2.61
var:default,fakeddit@r0.5,0,10,0.03738812180510845,0.03987877971278597,0.03987877971278597,0.2884552138954908,0.23830553383857955,,,2.62
var:default,fakeddit@r0.5,2,10,0.03271982983096377,0.021073499831535503,0.021073499831535503,0.1844045624175452,0.18902113591664088,,,2.17
var:default,fakeddit@r0.5,1,10,0.02716592428897992,0.032046072270707215,0.032046072270707215,0.22423065978175133,0.21057464352683192,,,2.42
rem:raw_pca,fakeddit@r0.5,0,10,0.06294569400153271,0.08486384592124319,0.08486384592124319,0.2734129838776495,0.1722019945446545,,,2.51
rem:raw_pca,fakeddit@r0.5,1,10,0.07050517412465628,0.08065638925353624,0.08065638925353624,0.2396720708252269,0.1521858650325318,,,2.59
rem:raw_pca,fakeddit@r0.5,2,10,0.05396600865135391,0.09181826901543122,0.09181826901543122,0.25975844266383574,0.15413444397204384,,,2.33
rem:std_blocks,fakeddit@r0.5,0,10,0.03171319219684849,0.03961580639559703,0.03961580639559703,0.247898832320399,0.21975987188164986,,,2.41
rem:std_blocks,fakeddit@r0.5,1,10,0.028120688455950893,0.03355884119020547,0.03355884119020547,0.16343139553274488,0.2203528683781752,,,2.49
rem:std_blocks,fakeddit@r0.5,2,10,0.030206280827548723,0.02638279763749729,0.02638279763749729,0.17576791597694685,0.19587369410603736,,,2.33
rem:raw_pca+std,fakeddit@r0.5,1,10,0.07050517412465628,0.08065638925353624,0.08065638925353624,0.2396720708252269,0.1521858650325318,,,2.25
rem:raw_pca+std,fakeddit@r0.5,0,10,0.06343622809721816,0.0847877836043105,0.0847877836043105,0.27290164238074127,0.16833484216616296,,,2.5
rem:raw_pca+std,fakeddit@r0.5,2,10,0.053985140143898484,0.09197589823566554,0.09197589823566554,0.2604181845876914,0.1552110944223289,,,2.25
ceil:content_cca,fakeddit@r0.5,0,10,0.019679751177290913,0.052529579247821534,0.052529579247821534,0.11761855870428535,0.1074325919990832,,,2.3
ceil:content_cca,fakeddit@r0.5,1,10,0.029686216112902463,0.03828882727695282,0.03828882727695282,0.09937109750003113,0.1074104616665958,,,2.24
ceil:content_cca,fakeddit@r0.5,2,10,0.0189161187937306,0.045582100931599534,0.045582100931599534,0.10335499826478697,0.11171549586497413,,,2.25
ceil:raw_text,fakeddit@r0.5,0,10,0.035172522612440284,0.039631946214632174,0.039631946214632174,0.19171558935709807,0.20182540103250948,,,0.34
ceil:content_cca_weighted,fakeddit@r0.5,0,10,0.02119541784892339,0.06168516402695845,0.06168516402695845,0.1204293898746153,0.10798480099069292,,,2.48
ceil:raw_text,fakeddit@r0.5,1,10,0.013283006865905353,0.013019004715216997,0.013019004715216997,0.13710771080561354,0.21409706233925468,,,0.28
ceil:content_cca_weighted,fakeddit@r0.5,1,10,0.03323894294735212,0.02994609390803027,0.02994609390803027,0.10397891005750286,0.1154733769929647,,,2.34
ceil:raw_text,fakeddit@r0.5,2,10,0.02107516990787815,0.022750467616354908,0.022750467616354908,0.27179667492922494,0.25457510194161237,,,0.36
ceil:raw_image,fakeddit@r0.5,0,10,0.004723361138091835,0.011772120560252786,0.011772120560252786,0.0481232690131788,0.1258122989814303,,,0.55
ceil:raw_image,fakeddit@r0.5,1,10,0.028214907335674878,0.05179033895568286,0.05179033895568286,0.2198924913278644,0.20153597054952707,,,0.61
ceil:raw_concat_pca16,fakeddit@r0.5,0,10,0.0472963995191627,0.12184020694756725,0.12184020694756725,0.23870815133715861,0.133834131473141,,,0.17
ceil:raw_concat_pca16,fakeddit@r0.5,1,10,0.0496832947334693,0.12066182949762094,0.12066182949762094,0.23508189162163434,0.13332627110931522,,,0.19
ceil:raw_concat_pca16,fakeddit@r0.5,2,10,0.045332420171994486,0.10241217916898904,0.10241217916898904,0.24251111666993821,0.14354359838324185,,,0.19
ceil:raw_image,fakeddit@r0.5,2,10,0.020122140824818835,0.056606325794578916,0.056606325794578916,0.17042802500790308,0.1540451594154017,,,0.64
ceil:structure,fakeddit@r0.5,1,10,0.14434339326672166,0.0,0.0,0.009145966475771664,0.13927265676329023,,,0.12
ceil:structure,fakeddit@r0.5,0,10,0.14520745263026866,0.0,0.0,0.007201059084154989,0.13747934145227436,,,0.22
ceil:structure,fakeddit@r0.5,2,10,0.14677526885148562,0.0,0.0,0.009116780673074225,0.12626916842058783,,,0.2
ceil:content_cca_weighted,fakeddit@r0.5,2,10,0.019774564440733226,0.03633536282495742,0.03633536282495742,0.1074067269584332,0.11924296802495486,,,2.11
base:louvain,fakeddit@r0.5,1,9,0.1946139346954571,0.0,0.0,0.0027113068452927266,0.13984337304646785,,,0.31
base:louvain,fakeddit@r0.5,0,10,0.19653736930702229,0.0,0.0,0.006633551940152953,0.12473483529086557,,,0.44
base:spectral_graph+content,fakeddit@r0.5,0,10,0.05493369151356174,0.10342361763456143,0.10342361763456143,0.29214925619951587,0.31827839743734854,,,0.36
base:louvain,fakeddit@r0.5,2,10,0.19728465143538576,1.1102230246251565e-16,1.1102230246251565e-16,0.005189216705660001,0.12521673372795528,,,0.56
base:spectral_graph+content,fakeddit@r0.5,1,10,0.0683592452740313,0.09679329696798766,0.09679329696798766,0.3704915468013071,0.3245361304473218,,,0.36
base:spectral_graph+content,fakeddit@r0.5,2,10,0.058344303479386656,0.1049606672310468,0.1049606672310468,0.31179341071447275,0.30929796341522336,,,0.36
base:nfmcd_structure_only,fakeddit@r0.5,0,10,0.14520745263026866,0.0,0.0,0.007201059084154989,0.13747934145227436,,,0.34
base:kmeans_content,fakeddit@r0.5,1,10,0.033466924065954376,0.05281184324661137,0.05281184324661137,0.2524321241732041,0.3080640691677653,,,0.58
base:nfmcd_structure_only,fakeddit@r0.5,1,10,0.14434339326672166,0.0,0.0,0.009145966475771664,0.13927265676329023,,,0.2
base:kmeans_content,fakeddit@r0.5,2,10,0.02794681136054405,0.08074720016748604,0.08074720016748604,0.24196555843292858,0.27483072454287527,,,0.67
base:kmeans_content,fakeddit@r0.5,0,10,0.03156613931975651,0.08148429537517676,0.08148429537517676,0.24440980048921568,0.27069755766412107,,,0.75
base:nfmcd_structure_only,fakeddit@r0.5,2,10,0.14677526885148562,0.0,0.0,0.009116780673074225,0.12626916842058783,,,0.17
diag,fakeddit@r0.5,1,10,nan,nan,nan,nan,nan,"{""n_nodes"": 1200, ""k"": 10, ""max_cluster_frac"": 0.3575, ""min_cluster_frac"": 0.0075, ""n_empty"": 0, ""sizes_top3"": [429, 313, 177], ""umax_mean"": 0.1000064467097156, ""umax_q10"": 0.10000233554167878, ""umax_q90"": 0.1000119382401937, ""frac_umax_lt_0p3"": 1.0, ""one_over_k"": 0.1, ""comms_per_node"": 1.0, ""frac_in_half_or_more"": 0.0, ""pred_comm_frac_top"": 0.3575, ""pred_comm_frac_med"": 0.04, ""fcm_obj"": 361.8615629449092, ""fcm_iters"": 12, ""center_min_dist"": 1.1452537794057818e-05, ""center_mean_dist"": 4.835879976583943e-05, ""within_rms"": 0.9765030417558841, ""center_sep_ratio"": 1.172811277008711e-05, ""alpha_mean"": 0.5813879962783927, ""conf_mean"": 0.6162685661119895, ""frac_both"": 0.9525, ""var_content_w"": 0.5350085086777767, ""var_struct_w"": 0.4185804356185231, ""var_share_content"": 0.5610473064702158, ""pdist_content_w"": 1.0249263411187959, ""pdist_struct_w"": 0.8871495815020743, ""cca_dim"": 8, ""eta2_content_w"": 0.1427680285089579, ""eta2_struct_w"": 0.028945337471227513, ""eta2_fused"": 0.09280525169320468, ""eta2_content_raw"": 0.1430631816113034, ""eta2_struct_raw"": 0.029438015892908877}",,2.3
diag,fakeddit@r0.5,0,10,nan,nan,nan,nan,nan,"{""n_nodes"": 1200, ""k"": 10, ""max_cluster_frac"": 0.415, ""min_cluster_frac"": 0.0125, ""n_empty"": 0, ""sizes_top3"": [498, 260, 168], ""umax_mean"": 0.10000703013810293, ""umax_q10"": 0.10000212484982961, ""umax_q90"": 0.10001554411408689, ""frac_umax_lt_0p3"": 1.0, ""one_over_k"": 0.1, ""comms_per_node"": 1.0, ""frac_in_half_or_more"": 0.0, ""pred_comm_frac_top"": 0.415, ""pred_comm_frac_med"": 0.041666666666666664, ""fcm_obj"": 361.79866015078323, ""fcm_iters"": 12, ""center_min_dist"": 1.1352291284352728e-05, ""center_mean_dist"": 4.627062383403868e-05, ""within_rms"": 0.9764168077274601, ""center_sep_ratio"": 1.1626480816899028e-05, ""alpha_mean"": 0.5795769030158964, ""conf_mean"": 0.6136812900227092, ""frac_both"": 0.9525, ""var_content_w"": 0.5330536929435283, ""var_struct_w"": 0.4203694878043838, ""var_share_content"": 0.5590945381932246, ""pdist_content_w"": 1.0144763155554153, ""pdist_struct_w"": 0.8970679178099027, ""cca_dim"": 8, ""eta2_content_w"": 0.152801792763522, ""eta2_struct_w"": 0.028677200084872907, ""eta2_fused"": 0.09807458190703713, ""eta2_content_raw"": 0.1530747234888604, ""eta2_struct_raw"": 0.02910157697285155}",,2.39
diag,fakeddit@r0.5,2,10,nan,nan,nan,nan,nan,"{""n_nodes"": 1200, ""k"": 10, ""max_cluster_frac"": 0.3525, ""min_cluster_frac"": 0.0008333333333333334, ""n_empty"": 0, ""sizes_top3"": [423, 375, 209], ""umax_mean"": 0.10000717511708548, ""umax_q10"": 0.10000210490662176, ""umax_q90"": 0.10001400594291722, ""frac_umax_lt_0p3"": 1.0, ""one_over_k"": 0.1, ""comms_per_node"": 1.0, ""frac_in_half_or_more"": 0.0, ""pred_comm_frac_top"": 0.3525, ""pred_comm_frac_med"": 0.03625, ""fcm_obj"": 362.0325641771805, ""fcm_iters"": 12, ""center_min_dist"": 1.2999803231370858e-05, ""center_mean_dist"": 5.4761246341539784e-05, ""within_rms"": 0.9767319221220908, ""center_sep_ratio"": 1.330948946883358e-05, ""alpha_mean"": 0.5840503028762597, ""conf_mean"": 0.6200718612517995, ""frac_both"": 0.9525, ""var_content_w"": 0.5382690886699999, ""var_struct_w"": 0.41577048236949643, ""var_share_content"": 0.5641999608915088, ""pdist_content_w"": 1.0095843551595451, ""pdist_struct_w"": 0.8988314953186822, ""cca_dim"": 8, ""eta2_content_w"": 0.1453511194349077, ""eta2_struct_w"": 0.01759916880682731, ""eta2_fused"": 0.08967681435507979, ""eta2_content_raw"": 0.14598715197905524, ""eta2_struct_raw"": 0.017589624452201396}",,2.53
var:default,fakeddit@r1.0,0,10,0.006530563349267972,0.01681997271593927,0.01681997271593927,0.18524035753829454,0.2329386334635517,,,2.66
var:default,fakeddit@r1.0,2,10,-0.0011024860068179695,0.008853226538583892,0.008853226538583892,0.08503459198378878,0.16010087642030796,,,2.14
var:default,fakeddit@r1.0,1,10,0.0005117083056510951,0.034363630900981046,0.034363630900981046,0.21129225727766365,0.19806540863559477,,,2.5
rem:raw_pca,fakeddit@r1.0,1,10,0.004244014756075067,0.07787909547624494,0.07787909547624494,0.3013882364097291,0.1927873937445089,,,2.36
rem:raw_pca,fakeddit@r1.0,0,10,0.006058683209263248,0.08224419828226814,0.08224419828226814,0.3162258870144676,0.21686780927000307,,,2.67
rem:raw_pca,fakeddit@r1.0,2,10,0.0026534020684350745,0.08786317466602456,0.08786317466602456,0.2623802236877456,0.1840587265262768,,,2.39
rem:std_blocks,fakeddit@r1.0,0,10,0.005413537328026056,0.023578982647772362,0.023578982647772362,0.2519706525897567,0.23392917506999567,,,2.41
rem:std_blocks,fakeddit@r1.0,2,10,0.0032424281879947707,0.0380745229198548,0.0380745229198548,0.08329625933018607,0.1717542652555573,,,2.23
rem:std_blocks,fakeddit@r1.0,1,10,0.005528657019435115,0.02364289943029063,0.02364289943029063,0.21346607431289022,0.20730030369503502,,,2.41
rem:raw_pca+std,fakeddit@r1.0,0,10,0.006058683209263248,0.08224419828226814,0.08224419828226814,0.3162258870144676,0.21686780927000307,,,2.69
ceil:content_cca,fakeddit@r1.0,0,10,-0.0059470034202715695,0.052529579247821534,0.052529579247821534,0.11761855870428535,0.1074325919990832,,,2.3
rem:raw_pca+std,fakeddit@r1.0,2,10,0.0026534020684350745,0.08786317466602456,0.08786317466602456,0.2623802236877456,0.1840587265262768,,,2.36
rem:raw_pca+std,fakeddit@r1.0,1,10,0.004178821202947499,0.07787909547624494,0.07787909547624494,0.3013829622019149,0.19304126274182898,,,2.62
ceil:content_cca,fakeddit@r1.0,1,10,0.004596194427752257,0.03828882727695282,0.03828882727695282,0.09937109750003113,0.1074104616665958,,,2.56
ceil:content_cca,fakeddit@r1.0,2,10,-0.003857553991637321,0.045582100931599534,0.045582100931599534,0.10335499826478697,0.11171549586497413,,,2.39
ceil:content_cca_weighted,fakeddit@r1.0,1,10,0.007684564981960581,0.02994609390803027,0.02994609390803027,0.10397891005750286,0.1154733769929647,,,2.42
ceil:raw_text,fakeddit@r1.0,0,10,0.0033622881835502073,0.039631946214632174,0.039631946214632174,0.19171558935709807,0.20182540103250948,,,0.27
ceil:raw_text,fakeddit@r1.0,1,10,0.0011925549094919006,0.013019004715216997,0.013019004715216997,0.13710771080561354,0.21409706233925468,,,0.31
ceil:content_cca_weighted,fakeddit@r1.0,0,10,-0.0045159863152636264,0.06168516402695845,0.06168516402695845,0.1204293898746153,0.10798480099069292,,,2.8
ceil:raw_text,fakeddit@r1.0,2,10,-0.003810441053258661,0.022750467616354908,0.022750467616354908,0.27179667492922494,0.25457510194161237,,,0.3
ceil:raw_image,fakeddit@r1.0,0,10,-0.0017886858320130619,0.011772120560252786,0.011772120560252786,0.0481232690131788,0.1258122989814303,,,0.56
ceil:raw_image,fakeddit@r1.0,1,10,-0.001214735428802037,0.05179033895568286,0.05179033895568286,0.2198924913278644,0.20153597054952707,,,0.69
ceil:raw_concat_pca16,fakeddit@r1.0,0,10,-0.00013699602907010831,0.12184020694756725,0.12184020694756725,0.23870815133715861,0.133834131473141,,,0.2
ceil:raw_image,fakeddit@r1.0,2,10,-0.007073669385736833,0.056606325794578916,0.056606325794578916,0.17042802500790308,0.1540451594154017,,,0.64
ceil:structure,fakeddit@r1.0,0,10,0.14742212173234512,0.0,0.0,-0.005640240377912166,0.12436906105204285,,,0.17
ceil:raw_concat_pca16,fakeddit@r1.0,1,10,0.003966199489873316,0.12066182949762094,0.12066182949762094,0.23508189162163434,0.13332627110931522,,,0.25
ceil:raw_concat_pca16,fakeddit@r1.0,2,10,0.0025437445340859145,0.10241217916898904,0.10241217916898904,0.24251111666993821,0.14354359838324185,,,0.25
ceil:structure,fakeddit@r1.0,2,10,0.14812456376343053,0.0,0.0,0.002016010269359548,0.12370472046310996,,,0.16
ceil:structure,fakeddit@r1.0,1,10,0.15016178741017183,0.0,0.0,-0.0021907114514958296,0.12191478288036942,,,0.19
base:louvain,fakeddit@r1.0,0,9,0.19401670912401853,0.0,0.0,-0.0011759232486040435,0.13161026186906571,,,0.34
base:louvain,fakeddit@r1.0,1,8,0.19864113854948054,0.0,0.0,0.0014096456662129164,0.1495860730385643,,,0.28
base:louvain,fakeddit@r1.0,2,7,0.1987246869496772,0.0,0.0,0.0019660524457253024,0.15822644834088262,,,0.27
ceil:content_cca_weighted,fakeddit@r1.0,2,10,-0.003100161718381098,0.03633536282495742,0.03633536282495742,0.1074067269584332,0.11924296802495486,,,2.06
base:spectral_graph+content,fakeddit@r1.0,0,10,0.04041422463701203,0.05597741125083999,0.05597741125083999,0.17400058659832127,0.28782469782034037,,,0.36
base:spectral_graph+content,fakeddit@r1.0,2,10,0.044858506084795975,0.059066597392566034,0.059066597392566034,0.13364459532963643,0.2536840736098872,,,0.36
base:spectral_graph+content,fakeddit@r1.0,1,10,0.037402199015703956,0.04720311750828554,0.04720311750828554,0.17525228936841214,0.2272569514706957,,,0.42
base:nfmcd_structure_only,fakeddit@r1.0,0,10,0.14742212173234512,0.0,0.0,-0.005640240377912166,0.12436906105204285,,,0.17
base:nfmcd_structure_only,fakeddit@r1.0,1,10,0.15016178741017183,0.0,0.0,-0.0021907114514958296,0.12191478288036942,,,0.19
base:kmeans_content,fakeddit@r1.0,0,10,0.004879120688593626,0.08148429537517676,0.08148429537517676,0.24440980048921568,0.27069755766412107,,,0.73
base:kmeans_content,fakeddit@r1.0,1,10,0.009037743976636281,0.05281184324661137,0.05281184324661137,0.2524321241732041,0.3080640691677653,,,0.66
base:kmeans_content,fakeddit@r1.0,2,10,-0.0015014369775272164,0.08074720016748604,0.08074720016748604,0.24196555843292858,0.27483072454287527,,,0.62
base:nfmcd_structure_only,fakeddit@r1.0,2,10,0.14812456376343053,0.0,0.0,0.002016010269359548,0.12370472046310996,,,0.28
var:default,crisismmd,0,7,0.5197824512523282,0.590905302529789,0.5987296738513683,0.93508331137697,0.7572625076058666,,,0.97
var:default,crisismmd,1,7,0.5267513351527662,0.6290563695197424,0.6290563695197424,0.8332464694708969,0.506950028298826,,,0.92
diag,fakeddit@r1.0,2,10,nan,nan,nan,nan,nan,"{""n_nodes"": 1200, ""k"": 10, ""max_cluster_frac"": 0.33916666666666667, ""min_cluster_frac"": 0.0, ""n_empty"": 1, ""sizes_top3"": [407, 403, 120], ""umax_mean"": 0.10000906567744136, ""umax_q10"": 0.10000349654155438, ""umax_q90"": 0.10001664469078826, ""frac_umax_lt_0p3"": 1.0, ""one_over_k"": 0.1, ""comms_per_node"": 1.0, ""frac_in_half_or_more"": 0.0, ""pred_comm_frac_top"": 0.33916666666666667, ""pred_comm_frac_med"": 0.04625, ""fcm_obj"": 362.074880322083, ""fcm_iters"": 11, ""center_min_dist"": 2.3456633810883382e-05, ""center_mean_dist"": 6.522122070184083e-05, ""within_rms"": 0.9767843201045769, ""center_sep_ratio"": 2.401413835998928e-05, ""alpha_mean"": 0.5840503028762597, ""conf_mean"": 0.6200718612517995, ""frac_both"": 0.9525, ""var_content_w"": 0.5382690886699999, ""var_struct_w"": 0.4158819929977104, ""var_share_content"": 0.5641340234385351, ""pdist_content_w"": 1.0095843551595451, ""pdist_struct_w"": 0.8995203321421533, ""cca_dim"": 8, ""eta2_content_w"": 0.1453511194349077, ""eta2_struct_w"": 0.005222164726602801, ""eta2_fused"": 0.08427367574651796, ""eta2_content_raw"": 0.14598715197905524, ""eta2_struct_raw"": 0.005499670073663936}",,2.06
