dataset,seed,phase,param,cfg,m,alpha_min,alpha_max,sd_mult,common_dim,anfis,modularity,onmi,f1,error,secs
fakeddit,2,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 0.5}",1.5,0.15,0.85,0.5,8,default,0.31926356744283985,0.5002518403244208,0.3011761627157737,,3.75
pheme,0,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.5}",1.5,0.15,0.85,1.5,8,default,0.8583960727953805,0.0209023872498717,0.2972313123127813,,4.09
dblp,0,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.5}",1.5,0.15,0.85,1.5,8,default,0.8304631594577059,0.4851125789609554,0.6760871809498382,,0.11
dblp,1,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.5}",1.5,0.15,0.85,1.5,8,default,0.8371763522454513,0.4215862895439384,0.6056177253094378,,0.11
dblp,2,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.5}",1.5,0.15,0.85,1.5,8,default,0.8371763522454513,0.4215862895439384,0.6056177253094378,,0.08
amazon,0,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.5}",1.5,0.15,0.85,1.5,8,default,0.7031623931623932,0.3719518989225781,0.7030470750548914,,0.02
amazon,1,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.5}",1.5,0.15,0.85,1.5,8,default,0.7031623931623932,0.37049365199447815,0.6990889545237371,,0.02
amazon,2,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.5}",1.5,0.15,0.85,1.5,8,default,0.7031623931623932,0.3719518989225781,0.7030470750548914,,0.02
fakeddit,0,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.5}",1.5,0.15,0.85,1.5,8,default,0.34511770190165764,0.2094128977910915,0.17832823961390004,,3.53
fakeddit,2,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.5}",1.5,0.15,0.85,1.5,8,default,0.2790386642999415,0.1756367690891656,0.17481751647058197,,3.41
fakeddit,1,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.5}",1.5,0.15,0.85,1.5,8,default,0.27640151008969593,0.23380924117615265,0.16985401911946912,,3.92
pheme,1,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.5}",1.5,0.15,0.85,1.5,8,default,0.8570885683423711,0.02120052725675703,0.287505278935144,,5.31
crisismmd,0,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,default,0.2665822703995985,0.15194108379076154,0.29301334184974787,,1.34
crisismmd,1,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,default,0.38488404536111787,0.2757933596048441,0.401988491735407,,1.28
crisismmd,2,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,default,0.4078722522386006,0.28686253180544075,0.4071182475552354,,1.11
pheme,1,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,default,0.8336088096560893,0.0,0.28100505913260104,,3.27
fakeddit,0,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,default,0.3519077499320421,0.2500557331877379,0.1717676622365708,,3.98
pheme,0,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,default,0.8256310114151054,0.0,0.1930486814907369,,4.84
dblp,0,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,default,0.8204741466072111,0.3334853306226788,0.5298457083535371,,0.22
dblp,1,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,default,0.8204741466072111,0.3334853306226788,0.5298457083535371,,0.17
amazon,0,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,default,0.6740401051939513,0.3773243134938058,0.65580304410921,,0.03
amazon,1,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,default,0.6740401051939513,0.3773243134938058,0.65580304410921,,0.03
amazon,2,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,default,0.6740401051939513,0.3773243134938058,0.65580304410921,,0.02
fakeddit,1,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,default,0.338345526048177,0.2723872184744529,0.1340559924815749,,4.25
dblp,2,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,default,0.7957893964988558,0.32821960096171465,0.49251823601725414,,0.23
crisismmd,0,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,4,default,0.27738107525206446,0.41047591216141743,0.5747368015145359,,0.8
crisismmd,2,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,4,default,0.29216786102069336,0.42301316085903906,0.5820493157979257,,0.95
crisismmd,1,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,4,default,0.28167927708777735,0.4169821906978213,0.5975991508481248,,1.17
pheme,2,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,default,0.7756925436397868,0.0,0.17063497430929667,,5.91
fakeddit,2,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 2.0}",1.5,0.15,0.85,2.0,8,default,0.3432633433064391,0.20959095744412737,0.13845918273725244,,3.48
pheme,2,A,sd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.5}",1.5,0.15,0.85,1.5,8,default,0.810932613731349,0.0,0.22860684736010548,,13.08
pheme,0,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,4,default,0.8651647650342359,0.0,0.24983831226709954,,3.47
fakeddit,0,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,4,default,0.20151039674952276,0.1800676424666936,0.2694688195431646,,2.8
fakeddit,1,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,4,default,0.21763238076870695,0.13372347107832183,0.27628932203129997,,2.64
fakeddit,2,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,4,default,0.17893755383670792,0.15712386243878662,0.28681567405486313,,2.47
crisismmd,1,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,16,default,0.5192970381411914,0.5029500882051018,0.5867296164394782,,2.17
crisismmd,0,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,16,default,0.5292514689263859,0.5561547703646572,0.5168380437116055,,2.23
pheme,1,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,4,default,0.8570915188206584,0.0,0.26870436471210807,,5.48
crisismmd,2,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,16,default,0.5134269178294443,0.4377715403011295,0.5535814927560262,,1.88
pheme,2,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 4, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,4,default,0.8543142336088391,0.015056576023737778,0.2816022363559687,,8.34
pheme,0,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,16,default,0.8651647650342359,0.0,0.24983831226709954,,3.67
pheme,1,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,16,default,0.8570915188206584,0.0,0.26870436471210807,,5.95
fakeddit,0,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,16,default,0.2784132145531872,0.17700651831457426,0.19433656635841062,,6.58
crisismmd,0,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,32,default,0.5056124675089084,0.4764153630718393,0.6032694380737167,,3.48
fakeddit,1,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,16,default,0.2787854788432062,0.2072627118566499,0.19222655669486868,,7.27
pheme,2,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,16,default,0.8543142336088391,0.015056576023737778,0.2816022363559687,,7.81
fakeddit,2,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 16, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,16,default,0.2885836840332647,0.20901996758731212,0.19001556396465408,,6.83
crisismmd,1,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,32,default,0.5068956692532077,0.47815030686699656,0.6025160073910988,,4.05
pheme,0,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,32,default,0.8651647650342359,0.0,0.24983831226709954,,3.14
crisismmd,2,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,32,default,0.5167028130866455,0.5379191067888096,0.5575578150517663,,3.72
crisismmd,0,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,shift-0.1,0.36698180900507527,0.346769486799383,0.36101925526009293,,1.41
crisismmd,1,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,shift-0.1,0.28397294555620767,0.260685375447007,0.25543794759046845,,1.03
pheme,1,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,32,default,0.8570915188206584,0.0,0.26870436471210807,,5.31
crisismmd,2,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,shift-0.1,0.34523454856120456,0.32382939311424397,0.3249175102263206,,1.67
pheme,2,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,32,default,0.8543142336088391,0.015056576023737778,0.2816022363559687,,8.12
pheme,0,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,shift-0.1,0.8651647650342359,0.0,0.24983831226709954,,3.25
fakeddit,0,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,shift-0.1,0.2592831307079922,0.24067896925077237,0.20059496414003566,,4.16
pheme,1,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,shift-0.1,0.8570915188206584,0.0,0.26870436471210807,,5.94
pheme,2,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,shift-0.1,0.8543142336088391,0.015056576023737778,0.2816022363559687,,7.91
fakeddit,1,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,shift-0.1,0.26339023085724383,0.1984515217066678,0.1942407116600336,,4.02
fakeddit,1,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,32,default,0.30830880530208465,0.19422810730534135,0.18453382530598048,,14.56
fakeddit,2,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,shift-0.1,0.2600895955703145,0.22118301963196108,0.19265212201590814,,4.16
fakeddit,2,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,32,default,0.31044871420692055,0.2143995496004757,0.18612995055122528,,14.38
fakeddit,0,A,cd,"{""alpha"": [0.15, 0.85], ""anfis"": ""default"", ""cd"": 32, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,32,default,0.30565438728880584,0.15898669934329313,0.19747438122408129,,14.73
crisismmd,0,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift+0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,shift+0.1,0.5143837286763909,0.6326505961938235,0.759190646247485,,1.05
crisismmd,1,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift+0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,shift+0.1,0.5104697573093425,0.6554711579336762,0.7623336893740417,,1.22
crisismmd,2,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift+0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,shift+0.1,0.5139849598706335,0.6260563086748112,0.7581241557003165,,1.22
pheme,0,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift+0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,shift+0.1,0.8651647650342359,0.0,0.24983831226709954,,3.3
fakeddit,0,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift+0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,shift+0.1,0.3170591613520962,0.37525826237171,0.33288007443898027,,3.81
crisismmd,0,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,scale0.6,0.30310213388900603,0.16633927352897637,0.2599555642167356,,1.28
fakeddit,2,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift+0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,shift+0.1,0.31619677705692306,0.3705787765453338,0.3456200459444171,,3.75
fakeddit,1,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift+0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,shift+0.1,0.28917434180206114,0.34951079744808755,0.2866283450897119,,4.03
pheme,1,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift+0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,shift+0.1,0.8570915188206584,0.0,0.26870436471210807,,5.28
crisismmd,1,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,scale0.6,0.28822617268005063,0.28427107234942084,0.34721530539665607,,1.25
crisismmd,2,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,scale0.6,0.3814680800245298,0.362969877552477,0.34591772870958437,,1.22
pheme,2,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift+0.1"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,shift+0.1,0.8543142336088391,0.015056576023737778,0.2816022363559687,,8.22
pheme,0,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,scale0.6,0.8651647650342359,0.0,0.24983831226709954,,3.69
fakeddit,0,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,scale0.6,0.2541147366746708,0.25780737928072317,0.18388580413297398,,3.77
fakeddit,1,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,scale0.6,0.2540176898940774,0.2505397137255634,0.17953387518466074,,4.05
crisismmd,0,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,scale1.5,0.5183831938329336,0.6261645273103602,0.7566337884204842,,1.36
crisismmd,1,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,scale1.5,0.5156397573273324,0.6518612488639903,0.7639319046564262,,1.28
pheme,1,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,scale0.6,0.8570915188206584,0.0,0.26870436471210807,,5.7
crisismmd,2,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,scale1.5,0.5280513553474577,0.5554706992440454,0.652934017481906,,1.19
fakeddit,2,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,scale0.6,0.2578059862090499,0.24524458713773534,0.17551948853071547,,3.33
pheme,0,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,scale1.5,0.8651647650342359,0.0,0.24983831226709954,,3.62
pheme,2,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,scale0.6,0.8543142336088391,0.015056576023737778,0.2816022363559687,,8.45
fakeddit,0,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,scale1.5,0.29050196647775883,0.27462368494238876,0.30733471283796504,,3.78
fakeddit,1,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,scale1.5,0.317488838935413,0.416240938352444,0.30349443689918637,,3.66
pheme,1,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,scale1.5,0.8570915188206584,0.0,0.26870436471210807,,5.56
crisismmd,0,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,pct,0.3760698385734172,0.6617751231600908,0.608307817657544,,2.55
fakeddit,2,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,scale1.5,0.30633200429867424,0.3900873832175543,0.3549781845734739,,3.3
crisismmd,1,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,pct,0.4093321523043724,0.6887458842692472,0.6272694326817677,,2.5
crisismmd,2,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,pct,0.37104061986281583,0.6599070407219579,0.5989519739803856,,2.67
pheme,2,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,scale1.5,0.8543142336088391,0.015056576023737778,0.2816022363559687,,8.11
pheme,0,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,pct,0.8651647650342359,0.0,0.24983831226709954,,6.52
fakeddit,0,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,pct,0.2972050520818678,0.40725044976122904,0.4502507247420162,,7.3
pheme,1,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,pct,0.8570915188206584,0.0,0.26870436471210807,,8.56
fakeddit,1,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,pct,0.3144203157987859,0.4988968038800059,0.3592181523479341,,6.92
fakeddit,2,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,pct,0.31984120091447704,0.4944087712327826,0.4021213480595499,,6.2
pheme,2,A,anfis,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 8, ""m"": 1.5, ""sd"": 1.0}",1.5,0.15,0.85,1.0,8,pct,0.8543142336088391,0.015056576023737778,0.2816022363559687,,9.45
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 16, ""m"": 2.0, ""sd"": 1.5}",2.0,0.15,0.85,1.5,16,shift-0.1,0.6698796883468795,0.009892783598321464,0.14981381809306787,,4.25
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 16, ""m"": 2.0, ""sd"": 1.5}",2.0,0.15,0.85,1.5,16,shift-0.1,0.4592378497468928,0.3102875937958891,0.38941508372315126,,4.48
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 16, ""m"": 2.0, ""sd"": 1.5}",2.0,0.15,0.85,1.5,16,shift-0.1,0.466644661830121,0.4384831023619009,0.3652645343765193,,4.59
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 16, ""m"": 2.0, ""sd"": 1.5}",2.0,0.15,0.85,1.5,16,shift-0.1,0.46490148383497987,0.4290778084104707,0.3648003722861812,,4.59
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 16, ""m"": 2.0, ""sd"": 1.5}",2.0,0.15,0.85,1.5,16,shift-0.1,0.49142354971452645,0.017144624666478148,0.08431066860300307,,4.66
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 16, ""m"": 2.0, ""sd"": 1.5}",2.0,0.15,0.85,1.5,16,shift-0.1,0.8384408678044366,0.4322209246829425,0.5832892206799976,,0.11
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 16, ""m"": 2.0, ""sd"": 1.5}",2.0,0.15,0.85,1.5,16,shift-0.1,0.8384408678044366,0.4322209246829425,0.5832892206799976,,0.09
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 16, ""m"": 2.0, ""sd"": 1.5}",2.0,0.15,0.85,1.5,16,shift-0.1,0.7011406969099276,0.3147730018524644,0.7102281881586,,0.02
