dataset,scheme,p,method,seed,k_used,onmi,modularity,f1,frac_nocontent,mean_conf,mean_alpha,acc_overall,acc_affected,acc_background,n_affected,n_background,error,secs
fakeddit_real_lcc,mcar_control,0.00,nfmcd_robust,2,6,0.19480874474971133,0.7264733821878222,0.3509094249353258,0.0,0.3723512727076049,0.4106458908953234,0.3885135135135135,nan,nan,nan,nan,,0.27
fakeddit_real_lcc,mcar_control,0.00,kmeans_content,0,6,0.24680504946879145,0.3670097485229628,0.37684914024031957,0.0,nan,nan,0.5304054054054054,nan,nan,nan,nan,,0.17
fakeddit_real_lcc,mcar_control,0.00,louvain,0,21,0.3132431794118209,0.9112186617370746,0.6275532403387196,0.0,nan,nan,0.3260135135135135,nan,nan,nan,nan,,0.09
fakeddit_real_lcc,mcar_control,0.00,louvain,1,21,0.3132431794118209,0.9112186617370746,0.6275532403387196,0.0,nan,nan,0.3260135135135135,nan,nan,nan,nan,,0.09
fakeddit_real_lcc,mcar_control,0.00,kmeans_content,2,6,0.25830026244473203,0.3863484160604629,0.35018573843733986,0.0,nan,nan,0.5641891891891891,nan,nan,nan,nan,,0.17
fakeddit_real_lcc,mcar_control,0.00,louvain,2,21,0.3132431794118209,0.9112186617370746,0.6275532403387196,0.0,nan,nan,0.3260135135135135,nan,nan,nan,nan,,0.09
fakeddit_real_lcc,mcar_control,0.00,kmeans_content,1,6,0.25283335752573743,0.32670839806314667,0.3550885832761748,0.0,nan,nan,0.41385135135135137,nan,nan,nan,nan,,0.17
fakeddit_real_lcc,mcar_control,0.20,nfmcd_robust,0,6,0.18955930892385942,0.7136404828195506,0.34157596293921416,0.05574324324324324,0.22792504048263534,0.3095475283378447,0.3935810810810811,nan,nan,nan,nan,,0.22
fakeddit_real_lcc,mcar_control,0.20,nfmcd_robust,1,6,0.18558940685572178,0.7372311906236263,0.32562744027372253,0.04391891891891892,0.2242126519355346,0.3069488563548742,0.3935810810810811,nan,nan,nan,nan,,0.24
fakeddit_real_lcc,mcar_control,0.20,nfmcd_robust,2,6,0.20026076865576703,0.7304613554809131,0.3603821415600445,0.0472972972972973,0.22027231072318668,0.3041906175062306,0.3935810810810811,nan,nan,nan,nan,,0.25
fakeddit_real_lcc,mcar_control,0.20,spectral_graph+content,0,6,0.5207453422752771,0.6189471073315769,0.6180163824089734,0.05574324324324324,nan,nan,0.7263513513513513,nan,nan,nan,nan,,0.08
fakeddit_real_lcc,mcar_control,0.20,nfmcd_full,0,6,0.17985364112636293,0.7489513837287802,0.34233636906814363,0.05574324324324324,0.3989580680142406,0.42927064760996836,0.3902027027027027,nan,nan,nan,nan,,0.31
fakeddit_real_lcc,mcar_control,0.20,spectral_graph+content,1,6,0.5233165874886836,0.6176052021753438,0.6177850643979677,0.04391891891891892,nan,nan,0.7246621621621622,nan,nan,nan,nan,,0.09
fakeddit_real_lcc,mcar_control,0.20,nfmcd_full,1,6,0.19923167770794636,0.7465731253020059,0.34078813935865204,0.04391891891891892,0.38526843854806686,0.4196879069836468,0.38006756756756754,nan,nan,nan,nan,,0.34
fakeddit_real_lcc,mcar_control,0.20,spectral_graph+content,2,6,0.5161029974867588,0.6182027691330473,0.6158176797065686,0.0472972972972973,nan,nan,0.7246621621621622,nan,nan,nan,nan,,0.09
fakeddit_real_lcc,mcar_control,0.20,nfmcd_full,2,6,0.20413205195256445,0.7638977399945603,0.379586181369429,0.0472972972972973,0.3808416394468567,0.41658914761279964,0.3902027027027027,nan,nan,nan,nan,,0.38
fakeddit_real_lcc,mcar_control,0.20,kmeans_content,0,6,0.12919068742132955,0.15149160121162528,0.278987142327299,0.05574324324324324,nan,nan,0.5101351351351351,nan,nan,nan,nan,,0.14
fakeddit_real_lcc,mcar_control,0.20,kmeans_content,2,6,0.12251897815391444,0.16429941491699268,0.28807896426797536,0.0472972972972973,nan,nan,0.32094594594594594,nan,nan,nan,nan,,0.14
fakeddit_real_lcc,mcar_control,0.20,kmeans_content,1,6,0.1327731355273576,0.19226106774725185,0.308765164876276,0.04391891891891892,nan,nan,0.44763513513513514,nan,nan,nan,nan,,0.17
fakeddit_real_lcc,mcar_control,0.40,nfmcd_full,0,6,0.1725011938134391,0.7372231396590736,0.3192797069155403,0.15202702702702703,0.21049419729090824,0.29734593810363574,0.3935810810810811,nan,nan,nan,nan,,0.17
fakeddit_real_lcc,mcar_control,0.40,nfmcd_full,2,6,0.1733574363446353,0.7326785363185541,0.3224253344731264,0.17736486486486486,0.18622019865258005,0.280354139056806,0.3935810810810811,nan,nan,nan,nan,,0.16
fakeddit_real_lcc,mcar_control,0.40,nfmcd_full,1,6,0.16691309183412972,0.7485897432623775,0.3150493255286582,0.19932432432432431,0.20669344339598703,0.2946854103771909,0.3935810810810811,nan,nan,nan,nan,,0.2
fakeddit_real_lcc,mcar_control,0.40,spectral_graph+content,0,6,0.5206292607084502,0.6182937724325903,0.6177555276095802,0.15202702702702703,nan,nan,0.7246621621621622,nan,nan,nan,nan,,0.09
fakeddit_real_lcc,mcar_control,0.40,nfmcd_robust,0,6,0.17390616195204833,0.7303587042254132,0.3251638553010398,0.15202702702702703,0.1116720445001231,0.22817043115008614,0.3935810810810811,nan,nan,nan,nan,,0.17
fakeddit_real_lcc,mcar_control,0.40,spectral_graph+content,2,6,0.5066934269983112,0.6193292920406183,0.6151192218910152,0.17736486486486486,nan,nan,0.7280405405405406,nan,nan,nan,nan,,0.08
fakeddit_real_lcc,mcar_control,0.40,nfmcd_robust,2,6,0.19751020360808647,0.7269931561904263,0.35417290096959464,0.17736486486486486,0.09891156006092633,0.21923809204264844,0.3935810810810811,nan,nan,nan,nan,,0.16
fakeddit_real_lcc,mcar_control,0.40,spectral_graph+content,1,6,0.5234312119466082,0.6182565083012207,0.6180450134058382,0.19932432432432431,nan,nan,0.7263513513513513,nan,nan,nan,nan,,0.11
fakeddit_real_lcc,mcar_control,0.40,nfmcd_robust,1,6,0.16919742820590988,0.7486918523457532,0.3165138869893646,0.19932432432432431,0.10341747719952293,0.22239223403966604,0.3935810810810811,nan,nan,nan,nan,,0.22
fakeddit_real_lcc,mcar_control,0.40,kmeans_content,2,6,0.015669296719116765,0.06794195577528801,0.2083933308375512,0.17736486486486486,nan,nan,0.2668918918918919,nan,nan,nan,nan,,0.12
fakeddit_real_lcc,mcar_control,0.60,nfmcd_full,0,6,0.1553242069044407,0.7922714028304954,0.3207903723380992,0.3530405405405405,0.08483643003459594,0.20938550102421713,0.3293918918918919,nan,nan,nan,nan,,0.12
fakeddit_real_lcc,mcar_control,0.40,kmeans_content,1,6,0.10311581237152367,0.07731831546864527,0.20586907845325586,0.19932432432432431,nan,nan,0.3766891891891892,nan,nan,nan,nan,,0.14
fakeddit_real_lcc,mcar_control,0.60,nfmcd_full,1,6,0.16685184125456687,0.7699606351556928,0.3151093766305988,0.40202702702702703,0.07071489925534298,0.19950042947874005,0.3935810810810811,nan,nan,nan,nan,,0.12
fakeddit_real_lcc,mcar_control,0.40,kmeans_content,0,6,0.09814476709625697,0.06947081703741739,0.22389114596115722,0.15202702702702703,nan,nan,0.31756756756756754,nan,nan,nan,nan,,0.16
fakeddit_real_lcc,mcar_control,0.60,nfmcd_full,2,6,0.21018071799331817,0.760762119578662,0.3710762258758827,0.3885135135135135,0.06315735534028435,0.19421014873819903,0.3935810810810811,nan,nan,nan,nan,,0.11
fakeddit_real_lcc,mcar_control,0.60,spectral_graph+content,1,6,0.4988771582996282,0.6175087654949442,0.6069683225813495,0.40202702702702703,nan,nan,0.7162162162162162,nan,nan,nan,nan,,0.06
fakeddit_real_lcc,mcar_control,0.60,spectral_graph+content,0,6,0.5208655912229527,0.6193817311616554,0.6182765631649573,0.3530405405405405,nan,nan,0.7280405405405406,nan,nan,nan,nan,,0.06
fakeddit_real_lcc,mcar_control,0.60,nfmcd_robust,2,6,0.20766891791989828,0.7308804195540102,0.3589976624188223,0.3885135135135135,0.035311197587801074,0.17471783831146073,0.3935810810810811,nan,nan,nan,nan,,0.11
fakeddit_real_lcc,mcar_control,0.60,nfmcd_robust,0,6,0.20571498480305572,0.7574350016366019,0.3674934632673583,0.3530405405405405,0.04371826152588365,0.18060278306811856,0.3935810810810811,nan,nan,nan,nan,,0.11
fakeddit_real_lcc,mcar_control,0.60,nfmcd_robust,1,6,0.18992287790384277,0.7327218168115589,0.3477522126164411,0.40202702702702703,0.04275980028369573,0.17993186019858698,0.3935810810810811,nan,nan,nan,nan,,0.12
fakeddit_real_lcc,mcar_control,0.60,spectral_graph+content,2,6,0.5296849877727345,0.5328589070735751,0.6268098643123814,0.3885135135135135,nan,nan,0.7736486486486487,nan,nan,nan,nan,,0.08
fakeddit_real_lcc,mcar_control,0.80,nfmcd_full,2,6,0.21121958670315366,0.7683001310039427,0.3735586469402355,0.6503378378378378,0.009693039367634174,0.15678512755734392,0.3935810810810811,nan,nan,nan,nan,,0.06
fakeddit_real_lcc,mcar_control,0.80,nfmcd_full,1,6,0.16698665182560135,0.7699606351556928,0.31528685197884,0.6503378378378378,0.014392599117315167,0.16007481938212062,0.3935810810810811,nan,nan,nan,nan,,0.08
fakeddit_real_lcc,mcar_control,0.60,kmeans_content,1,6,0.020131962662917502,0.014016315370028228,0.17356516314849646,0.40202702702702703,nan,nan,0.44594594594594594,nan,nan,nan,nan,,0.12
fakeddit_real_lcc,mcar_control,0.60,kmeans_content,0,6,0.09554229671569126,0.03514159163150214,0.23295161670382278,0.3530405405405405,nan,nan,0.44594594594594594,nan,nan,nan,nan,,0.12
fakeddit_real_lcc,mcar_control,0.80,nfmcd_full,0,6,0.21751675123407788,0.7686022433030404,0.37281489798012674,0.6300675675675675,0.010016948805960407,0.1570118641641723,0.3918918918918919,nan,nan,nan,nan,,0.11
fakeddit_real_lcc,mcar_control,0.60,kmeans_content,2,6,0.10345224871372138,0.041905212199115305,0.2606582009192465,0.3885135135135135,nan,nan,0.4831081081081081,nan,nan,nan,nan,,0.14
fakeddit_real_lcc,mcar_control,0.80,nfmcd_robust,0,6,0.21121958670315366,0.7683001310039427,0.37355864694023544,0.6300675675675675,0.008971310589594514,0.15627991741271616,0.3935810810810811,nan,nan,nan,nan,,0.08
fakeddit_real_lcc,mcar_control,0.80,spectral_graph+content,0,6,0.5012096629240615,0.5241496581150032,0.6272133567060578,0.6300675675675675,nan,nan,0.777027027027027,nan,nan,nan,nan,,0.08
fakeddit_real_lcc,mcar_control,0.80,spectral_graph+content,1,6,0.35131046521456033,0.5485390903944461,0.43493192961426935,0.6503378378378378,nan,nan,0.6131756756756757,nan,nan,nan,nan,,0.06
fakeddit_real_lcc,mcar_control,0.80,nfmcd_robust,1,6,0.1971931372004201,0.7410303772511759,0.35731337888919473,0.6503378378378378,0.015288645726661308,0.1607020520086629,0.3935810810810811,nan,nan,nan,nan,,0.11
fakeddit_real_lcc,mcar_control,0.80,nfmcd_robust,2,6,0.2105948863430167,0.7683001310039427,0.37285635163362363,0.6503378378378378,0.008813904847123999,0.1561697333929868,0.3935810810810811,nan,nan,nan,nan,,0.11
fakeddit_real_lcc,mcar_control,0.80,spectral_graph+content,2,6,0.33673242319775665,0.5274661949559314,0.48459372537843004,0.6503378378378378,nan,nan,0.668918918918919,nan,nan,nan,nan,,0.08
fakeddit_real_lcc,mcar_control,0.80,kmeans_content,2,6,0.019585387856355885,0.008709989344160698,0.15914277528600504,0.6503378378378378,nan,nan,0.5304054054054054,nan,nan,nan,nan,,0.09
fakeddit_real_lcc,mcar_control,0.80,kmeans_content,0,6,0.018564856239671412,0.012395587996803504,0.19336259809547307,0.6300675675675675,nan,nan,0.5574324324324325,nan,nan,nan,nan,,0.12
fakeddit_real_lcc,mcar_control,0.80,kmeans_content,1,6,0.023932387051255555,0.009438377188587083,0.2042994123558043,0.6503378378378378,nan,nan,0.5422297297297297,nan,nan,nan,nan,,0.12
fakeddit_real_lcc,by_community,0.20,nfmcd_full,1,6,0.15909658603863686,0.7392296720519749,0.2942766866486735,0.04391891891891892,0.3890887788313369,0.42236214518193577,0.3935810810810811,0.3695090439276486,0.43902439024390244,387.0,205.0,,0.28
fakeddit_real_lcc,by_community,0.20,nfmcd_full,2,6,0.15096056145682457,0.7551247595772694,0.299356682724543,0.057432432432432436,0.38199764697610394,0.4173983528832727,0.3885135135135135,0.36175710594315247,0.43902439024390244,387.0,205.0,,0.3
fakeddit_real_lcc,by_community,0.20,nfmcd_robust,1,6,0.17871421102127305,0.7277701413125586,0.32133915034616545,0.04391891891891892,0.2356679812846638,0.31496758689926463,0.3918918918918919,0.3669250645994832,0.43902439024390244,387.0,205.0,,0.23
fakeddit_real_lcc,by_community,0.20,nfmcd_robust,0,6,0.17299250126565058,0.7286203371608704,0.31758304183078057,0.04222972972972973,0.24727878502988854,0.32309514952092194,0.3918918918918919,0.3669250645994832,0.43902439024390244,387.0,205.0,,0.27
fakeddit_real_lcc,by_community,0.20,nfmcd_full,0,6,0.16416799423691508,0.747361216207971,0.2955146366731733,0.04222972972972973,0.414798815771916,0.44035917104034117,0.30236486486486486,0.2661498708010336,0.37073170731707317,387.0,205.0,,0.34
fakeddit_real_lcc,by_community,0.20,nfmcd_robust,2,6,0.1796443586273515,0.7196576606280235,0.32660263162979103,0.057432432432432436,0.23133375974328807,0.31193363182030165,0.3935810810810811,0.3695090439276486,0.43902439024390244,387.0,205.0,,0.25
fakeddit_real_lcc,by_community,0.20,spectral_graph+content,0,6,0.5141925059303336,0.6178738921864031,0.6164599424019633,0.04222972972972973,nan,nan,0.7263513513513513,0.7906976744186046,0.6048780487804878,387.0,205.0,,0.09
fakeddit_real_lcc,by_community,0.20,spectral_graph+content,1,6,0.5136559302646763,0.6174385804390058,0.6146595213917753,0.04391891891891892,nan,nan,0.7246621621621622,0.7906976744186046,0.6,387.0,205.0,,0.09
fakeddit_real_lcc,by_community,0.20,spectral_graph+content,2,6,0.5282101467983953,0.6194353887125198,0.6205052159312984,0.057432432432432436,nan,nan,0.7297297297297297,0.7932816537467701,0.6097560975609756,387.0,205.0,,0.11
fakeddit_real_lcc,by_community,0.20,kmeans_content,1,6,0.16932654038313966,0.16556616219124573,0.30087395686660273,0.04391891891891892,nan,nan,0.4983108108108108,0.6382428940568475,0.23414634146341465,387.0,205.0,,0.11
fakeddit_real_lcc,by_community,0.20,kmeans_content,2,6,0.1815335386554362,0.17886804627668773,0.3253383378525076,0.057432432432432436,nan,nan,0.40540540540540543,0.40568475452196384,0.40487804878048783,387.0,205.0,,0.16
fakeddit_real_lcc,by_community,0.20,kmeans_content,0,6,0.2025230614537168,0.23404953804544804,0.3160593264615456,0.04222972972972973,nan,nan,0.4206081081081081,0.43410852713178294,0.3951219512195122,387.0,205.0,,0.2
fakeddit_real_lcc,by_community,0.40,nfmcd_full,0,6,0.16998781543023345,0.7843813817812747,0.28300702843510067,0.19763513513513514,0.2589070897164259,0.33123496280149817,0.3125,0.2661498708010336,0.4,387.0,205.0,,0.17
fakeddit_real_lcc,by_community,0.40,nfmcd_full,2,6,0.1643306521252006,0.7699606351556928,0.30798173966480435,0.21283783783783783,0.22208714855884681,0.3054610039911927,0.3935810810810811,0.3695090439276486,0.43902439024390244,387.0,205.0,,0.16
fakeddit_real_lcc,by_community,0.40,spectral_graph+content,0,6,0.3767037126809518,0.6265120641284454,0.44139264990328825,0.19763513513513514,nan,nan,0.5945945945945946,0.6873385012919897,0.4195121951219512,387.0,205.0,,0.08
fakeddit_real_lcc,by_community,0.40,nfmcd_full,1,6,0.16124487287760325,0.7698748961725808,0.3043839860670507,0.23817567567567569,0.2270712014396307,0.3089498410077414,0.3935810810810811,0.3695090439276486,0.43902439024390244,387.0,205.0,,0.22
fakeddit_real_lcc,by_community,0.40,nfmcd_robust,0,6,0.16673794460746294,0.7688751657545525,0.3147224397409789,0.19763513513513514,0.14948191340535777,0.2546373393837504,0.3918918918918919,0.3669250645994832,0.43902439024390244,387.0,205.0,,0.19
fakeddit_real_lcc,by_community,0.40,spectral_graph+content,1,6,0.38783745619899834,0.622400050015087,0.44493874919406834,0.23817567567567569,nan,nan,0.5962837837837838,0.6873385012919897,0.424390243902439,387.0,205.0,,0.08
fakeddit_real_lcc,by_community,0.40,nfmcd_robust,1,6,0.16501106537350974,0.7698748961725808,0.3130321651603383,0.23817567567567569,0.12641385071604322,0.23848969550123023,0.3935810810810811,0.3695090439276486,0.43902439024390244,387.0,205.0,,0.17
fakeddit_real_lcc,by_community,0.40,spectral_graph+content,2,6,0.42967463428379293,0.6896836864057313,0.5424484732664959,0.21283783783783783,nan,nan,0.6418918918918919,0.661498708010336,0.6048780487804878,387.0,205.0,,0.08
fakeddit_real_lcc,by_community,0.40,nfmcd_robust,2,6,0.1690093957476957,0.7520028100606299,0.31638872659200046,0.21283783783783783,0.12799663702875777,0.2395976459201304,0.3935810810810811,0.3695090439276486,0.43902439024390244,387.0,205.0,,0.17
fakeddit_real_lcc,by_community,0.40,kmeans_content,0,6,0.18677698930769748,0.13690433195643764,0.2754383066988983,0.19763513513513514,nan,nan,0.46790540540540543,0.5478036175710594,0.3170731707317073,387.0,205.0,,0.11
fakeddit_real_lcc,by_community,0.40,kmeans_content,1,6,0.14082258455923835,0.09839825331496571,0.3472936609556328,0.23817567567567569,nan,nan,0.5,0.5581395348837209,0.3902439024390244,387.0,205.0,,0.12
fakeddit_real_lcc,by_community,0.40,kmeans_content,2,6,0.134719675741914,0.09687349040771008,0.3200782935751564,0.21283783783783783,nan,nan,0.4814189189189189,0.5684754521963824,0.3170731707317073,387.0,205.0,,0.12
fakeddit_real_lcc,by_community,0.60,nfmcd_full,0,6,0.15510399534109065,0.7910509558896806,0.3008033444286105,0.4375,0.13979353178431184,0.24785547224901824,0.3260135135135135,0.2661498708010336,0.43902439024390244,387.0,205.0,,0.11
fakeddit_real_lcc,by_community,0.60,nfmcd_full,2,6,0.1677258061252973,0.7699606351556928,0.31020308865611296,0.46114864864864863,0.1415179665811455,0.2490625766068018,0.3935810810810811,0.3695090439276486,0.43902439024390244,387.0,205.0,,0.12
fakeddit_real_lcc,by_community,0.60,spectral_graph+content,0,6,0.09535548856359743,0.5347361284999704,0.08971193415637861,0.4375,nan,nan,0.36824324324324326,0.5633074935400517,0.0,387.0,205.0,,0.08
fakeddit_real_lcc,by_community,0.60,nfmcd_full,1,6,0.19289165817346954,0.7874933390073687,0.3021806226516372,0.4594594594594595,0.1494155537996149,0.25459088765973037,0.3141891891891892,0.2661498708010336,0.40487804878048783,387.0,205.0,,0.17
fakeddit_real_lcc,by_community,0.60,nfmcd_robust,0,6,0.16967609437911724,0.7486918523457532,0.31702874531218045,0.4375,0.06425402130944491,0.19497781491661142,0.3935810810810811,0.3695090439276486,0.43902439024390244,387.0,205.0,,0.14
fakeddit_real_lcc,by_community,0.60,spectral_graph+content,1,6,0.2264474235329943,0.5497112898460221,0.26635732909098947,0.4594594594594595,nan,nan,0.5,0.6459948320413437,0.22439024390243903,387.0,205.0,,0.06
fakeddit_real_lcc,by_community,0.60,nfmcd_robust,1,6,0.1663619514654643,0.7699606351556928,0.3145845566722281,0.4594594594594595,0.06832061409477548,0.19782442986634283,0.3935810810810811,0.3695090439276486,0.43902439024390244,387.0,205.0,,0.12
fakeddit_real_lcc,by_community,0.60,nfmcd_robust,2,6,0.16949898159988686,0.7493742721557851,0.31652691726044807,0.46114864864864863,0.07243922381635266,0.2007074566714468,0.3935810810810811,0.3695090439276486,0.43902439024390244,387.0,205.0,,0.12
fakeddit_real_lcc,by_community,0.60,spectral_graph+content,2,6,0.2194628965344091,0.5370977195062839,0.2662385129490393,0.46114864864864863,nan,nan,0.5084459459459459,0.6589147286821705,0.22439024390243903,387.0,205.0,,0.06
fakeddit_real_lcc,by_community,0.60,kmeans_content,1,6,0.14292237597939084,0.10117428535680191,0.39322120715376085,0.4594594594594595,nan,nan,0.6334459459459459,0.7906976744186046,0.33658536585365856,387.0,205.0,,0.12
fakeddit_real_lcc,by_community,0.60,kmeans_content,0,6,0.1614780703081009,0.1346558742000236,0.3974886919250262,0.4375,nan,nan,0.6739864864864865,0.8242894056847545,0.3902439024390244,387.0,205.0,,0.12
fakeddit_real_lcc,by_community,0.80,nfmcd_full,0,6,0.15562884875766292,0.7910509558896806,0.3013754836842433,0.6858108108108109,0.10480251213186523,0.2233617584923056,0.3260135135135135,0.2661498708010336,0.43902439024390244,387.0,205.0,,0.11
fakeddit_real_lcc,by_community,0.60,kmeans_content,2,6,0.2033420826006327,0.16055330285952885,0.4311436939567211,0.46114864864864863,nan,nan,0.6841216216216216,0.8165374677002584,0.43414634146341463,387.0,205.0,,0.11
